timestamp,lux
0,735.000
1000,77.500
2000,42.500
3000,38.333
4000,40.000
5000,40.833
6000,40.833
7000,40.000
8000,40.833
9000,40.833
10000,40.833
11000,40.833
12000,40.833
13000,40.833
14000,40.833
15000,40.833
16000,40.833
17000,40.833
18000,40.833
19000,40.833
20000,40.833
21000,40.833
22000,40.833
23000,40.833
24000,40.833
25000,40.833
26000,40.833
27000,40.833
28000,40.833
29000,40.833
