timestamp,lux
0,700.000
1000,700.833
2000,700.833
3000,701.667
4000,702.500
5000,701.667
6000,701.667
7000,701.667
8000,701.667
9000,701.667
10000,701.667
11000,702.500
12000,702.500
13000,703.333
14000,701.667
15000,700.833
16000,700.833
17000,700.000
18000,700.000
19000,700.000
20000,700.000
21000,700.000
22000,700.833
23000,700.000
24000,700.000
25000,699.167
26000,698.333
27000,698.333
28000,650.000
29000,661.667
