timestamp,lux
0,106.667
1000,565.833
2000,695.000
3000,57.500
4000,25.000
5000,25.000
6000,25.000
7000,25.000
8000,25.000
9000,25.000
10000,25.000
11000,25.000
12000,25.000
13000,24.167
14000,24.167
15000,24.167
16000,24.167
17000,24.167
18000,24.167
19000,24.167
20000,24.167
21000,24.167
22000,24.167
23000,24.167
24000,24.167
25000,24.167
26000,24.167
27000,24.167
28000,24.167
29000,24.167
