timestamp,lux
0,402.500
1000,523.333
2000,32.500
3000,22.500
4000,28.333
5000,30.000
6000,30.000
7000,30.000
8000,30.000
9000,30.000
10000,30.000
11000,30.000
12000,30.000
13000,30.000
14000,30.000
15000,30.000
16000,30.000
17000,30.000
18000,30.000
19000,30.000
20000,30.000
21000,30.000
22000,30.000
23000,30.000
24000,30.000
25000,30.000
26000,30.000
27000,30.000
28000,30.000
29000,30.000
