timestamp,lux
0,602.500
1000,614.167
2000,578.333
3000,590.000
4000,583.333
5000,586.667
6000,583.333
7000,697.500
8000,696.667
9000,695.833
10000,665.000
11000,645.833
12000,643.333
13000,673.333
14000,653.333
15000,615.833
16000,680.833
17000,699.167
18000,695.000
19000,702.500
20000,690.833
21000,685.833
22000,685.833
23000,685.833
24000,685.833
25000,685.833
26000,685.000
27000,684.167
28000,682.500
29000,683.333
